Source,CH1,CH2
Second,Volt,Volt
-19.38000125000,0.01200,0.01000
-19.37500250000,0.02400,0.02000
-19.37000125000,0.02400,0.02000
-19.36500125000,0.02000,0.01600
-19.36000000000,0.01000,0.00800
-19.35500125000,0.01200,0.01000
-19.35000000000,0.01600,0.01200
-19.34500125000,0.00400,0.00200
-19.34000250000,-0.01000,-0.00800
-19.33500125000,-0.01200,-0.01000
-19.33000125000,-0.01800,-0.01600
-19.32500125000,-0.02200,-0.01800
-19.32000125000,-0.02400,-0.02000
-19.31500000000,-0.02400,-0.02000
-19.31000125000,-0.02200,-0.02000
-19.30500000000,-0.01800,-0.01600
-19.30000125000,-0.01200,-0.01000
-19.29500000000,-0.00200,-0.00200
-19.29000125000,-0.00200,-0.00200
-19.28500000000,0.00400,0.00400
-19.28000125000,0.01200,0.01000
-19.27500125000,0.02000,0.01800
-19.27000000000,0.01800,0.01400
-19.26500125000,0.02600,0.02000
-19.26000000000,0.01800,0.01600
-19.25500125000,0.01200,0.01200
-19.25000000000,0.01400,0.01000
-19.24500125000,-0.00200,-0.00200
-19.24000125000,-0.01600,-0.01200
-19.23500000000,-0.01400,-0.01200
-19.23000125000,-0.02200,-0.01800
-19.22500000000,-0.02800,-0.02400
-19.22000125000,-0.02200,-0.01800
-19.21500000000,-0.02600,-0.02000
-19.21000125000,-0.02400,-0.01800
-19.20500000000,-0.01400,-0.01200
-19.20000125000,-0.01200,-0.01200
-19.19500000000,-0.00600,-0.00600
-19.19000000000,0.00400,0.00400
-19.18500000000,0.00600,0.00400
-19.18000000000,0.01400,0.01000
-19.17500125000,0.01800,0.01400
-19.17000000000,0.02000,0.01800
-19.16500125000,0.01600,0.01400
-19.16000000000,0.02200,0.02000
-19.15500125000,0.01000,0.01000
-19.15000000000,0.01000,0.00800
-19.14500000000,0.00,0.00
-19.14000125000,-0.00800,-0.00600
-19.13500000000,-0.01400,-0.01000
-19.13000125000,-0.01600,-0.01200
-19.12500000000,-0.02400,-0.02000
-19.12000125000,-0.02600,-0.02400
-19.11500000000,-0.02200,-0.02000
-19.11000000000,-0.02800,-0.02400
-19.10500000000,-0.01600,-0.01400
-19.10000000000,-0.01200,-0.01000
-19.09499875000,-0.00200,-0.00200
-19.09000000000,0.00,-0.00200
-19.08499875000,0.00800,0.00600
-19.08000000000,0.02000,0.01600
-19.07500125000,0.02200,0.02200
-19.07000000000,0.03000,0.02600
-19.06500000000,0.01800,0.01600
-19.06000000000,0.01800,0.01600
-19.05500000000,0.01800,0.01600
-19.04999875000,0.01800,0.01600
-19.04500000000,0.01800,0.01600
-19.04000125000,-0.02400,-0.02000
-19.03500000000,-0.02000,-0.01600
-19.03000125000,-0.02600,-0.02200
-19.02500000000,-0.02000,-0.01600
-19.02000000000,-0.01000,-0.00800
-19.01500000000,-0.01000,-0.00600
-19.01000000000,0.00,0.00
-19.00499875000,0.00600,0.00600
-19.00000000000,0.01200,0.01000
-18.99499875000,0.02000,0.01800
-18.99000000000,0.02000,0.01600
-18.98499875000,0.02200,0.01800
-18.98000000000,0.02000,0.01600
-18.97500000000,0.01600,0.01400
-18.96999875000,0.01200,0.01000
-18.96500000000,0.00,0.00
-18.95999875000,-0.00600,-0.00600
-18.95500000000,-0.01800,-0.01400
-18.94999875000,-0.02600,-0.02000
-18.94500000000,-0.02600,-0.02200
-18.94000000000,-0.02600,-0.02000
-18.93500000000,-0.02200,-0.02000
-18.93000000000,-0.02400,-0.02000
-18.92499875000,-0.01200,-0.01200
-18.92000000000,-0.01200,-0.01000
-18.91499875000,-0.01000,-0.00800
-18.91000000000,-0.00200,-0.00200
-18.90499875000,0.00200,0.00200
-18.90000000000,0.01400,0.01400
-18.89500000000,0.02200,0.01800
-18.89000125000,0.02200,0.01800
-18.88500000000,0.01400,0.01000
-18.88000125000,0.02200,0.01800
-18.87500250000,0.01400,0.01200
-18.87000125000,0.00200,0.00400
-18.86500125000,0.00,0.00
-18.86000000000,-0.01000,-0.01000
-18.85500125000,-0.01000,-0.00800
-18.85000000000,-0.01800,-0.01600
-18.84500125000,-0.02400,-0.01800
-18.84000250000,-0.02600,-0.02200
-18.83500125000,-0.01800,-0.01400
-18.83000125000,-0.02400,-0.01800
-18.82500125000,-0.01400,-0.01000
-18.82000125000,-0.01200,-0.01000
-18.81500000000,-0.00200,-0.00200
-18.81000125000,0.00,0.00
-18.80500000000,0.01400,0.01000
-18.80000125000,0.02200,0.02000
-18.79500000000,0.02000,0.01600
-18.79000125000,0.02200,0.01800
-18.78500000000,0.02200,0.02000
-18.78000125000,0.01800,0.01600
-18.77500125000,0.02000,0.01800
-18.77000000000,0.00800,0.00600
-18.76500125000,0.00800,0.00600
-18.76000000000,-0.01200,-0.01000
-18.75500125000,-0.00800,-0.00800
-18.75000000000,-0.01600,-0.01400
-18.74500125000,-0.02400,-0.02200
-18.74000125000,-0.02600,-0.02000
-18.73500000000,-0.02400,-0.01800
-18.73000125000,-0.02000,-0.01800
-18.72500000000,-0.02000,-0.01600
-18.72000125000,-0.01400,-0.01400
-18.71500000000,-0.00600,-0.00600
-18.71000125000,-0.00400,-0.00200
-18.70500000000,0.00400,0.00400
-18.70000125000,0.01000,0.00800
-18.69500000000,0.02000,0.01600
-18.69000000000,0.01200,0.00800
-18.68500000000,0.02200,0.02200
-18.68000000000,0.02200,0.01800
-18.67500125000,0.01400,0.01200
-18.67000000000,0.00800,0.00600
-18.66500125000,-0.00200,-0.00200
-18.66000000000,-0.01000,-0.00800
-18.65500125000,-0.01400,-0.01000
-18.65000000000,-0.01600,-0.01400
-18.64500000000,-0.02400,-0.02000
-18.64000125000,-0.02200,-0.01800
-18.63500000000,-0.02400,-0.02000
-18.63000125000,-0.01200,-0.01000
-18.62500000000,-0.01600,-0.01600
-18.62000125000,-0.00800,-0.00800
-18.61500000000,-0.00400,-0.00400
-18.61000000000,0.00200,0.00
-18.60500000000,0.01000,0.00800
-18.60000000000,0.01000,0.00800
-18.59499875000,0.02200,0.01800
-18.59000000000,0.02200,0.01800
-18.58499875000,0.02400,0.02200
-18.58000000000,0.01800,0.01600
-18.57500125000,0.01400,0.01200
-18.57000000000,0.00600,0.00600
-18.56500000000,0.00600,0.00400
-18.56000000000,0.00600,0.00400
-18.55500000000,0.00600,0.00400
-18.54999875000,0.00600,0.00400
-18.54500000000,0.00600,0.00400
-18.54000125000,-0.01200,-0.01200
-18.53500000000,-0.00600,-0.00600
-18.53000125000,0.00,0.00
-18.52500000000,0.00200,0.00200
-18.52000000000,0.01800,0.01400
-18.51500000000,0.02000,0.01800
-18.51000000000,0.02400,0.02000
-18.50499875000,0.02600,0.02000
-18.50000000000,0.02000,0.01600
-18.49499875000,0.01400,0.01400
-18.49000000000,0.00800,0.00400
-18.48499875000,-0.00200,-0.00200
-18.48000000000,-0.01200,-0.00800
-18.47500000000,-0.01200,-0.01000
-18.46999875000,-0.01600,-0.01400
-18.46500000000,-0.02600,-0.02400
-18.45999875000,-0.02400,-0.02000
-18.45500000000,-0.02400,-0.02000
-18.44999875000,-0.02600,-0.02200
-18.44500000000,-0.02000,-0.01600
-18.44000000000,-0.01400,-0.01000
-18.43500000000,-0.00400,-0.00200
-18.43000000000,0.00400,0.00200
-18.42499875000,0.00800,0.00600
-18.42000000000,0.01400,0.01200
-18.41499875000,0.02200,0.01800
-18.41000000000,0.02000,0.01600
-18.40499875000,0.02200,0.01800
-18.40000000000,0.01400,0.01000
-18.39500000000,0.01200,0.01000
-18.39000125000,0.00800,0.00400
-18.38500000000,0.00400,0.00400
-18.38000125000,-0.00800,-0.00600
-18.37500250000,-0.01600,-0.01200
-18.37000125000,-0.01600,-0.01200
-18.36500125000,-0.02800,-0.02400
-18.36000000000,-0.02200,-0.01800
-18.35500125000,-0.02000,-0.01800
-18.35000000000,-0.02400,-0.02000
-18.34500125000,-0.01400,-0.01200
-18.34000250000,-0.00600,-0.00400
-18.33500125000,-0.00800,-0.00600
-18.33000125000,0.00600,0.00400
-18.32500125000,0.00600,0.00600
-18.32000125000,0.01800,0.01600
-18.31500000000,0.02200,0.01800
-18.31000125000,0.02200,0.01800
-18.30500000000,0.02200,0.01800
-18.30000125000,0.02000,0.01600
-18.29500000000,0.01400,0.01200
-18.29000125000,0.01200,0.01000
-18.28500000000,0.00,0.00200
-18.28000125000,-0.00800,-0.00800
-18.27500125000,-0.00800,-0.00600
-18.27000000000,-0.01400,-0.01200
-18.26500125000,-0.02600,-0.02200
-18.26000000000,-0.02400,-0.01800
-18.25500125000,-0.02200,-0.01800
-18.25000000000,-0.02600,-0.02200
-18.24500125000,-0.01600,-0.01400
-18.24000125000,-0.01400,-0.01200
-18.23500000000,-0.00400,-0.00200
-18.23000125000,0.00,-0.00200
-18.22500000000,0.01000,0.00600
-18.22000125000,0.01600,0.01400
-18.21500000000,0.01400,0.01000
-18.21000125000,0.01600,0.01200
-18.20500000000,0.02200,0.02000
-18.20000125000,0.02000,0.01800
-18.19500000000,0.01000,0.00800
-18.19000000000,0.01400,0.01200
-18.18500000000,-0.00600,-0.00600
-18.18000000000,-0.00200,-0.00200
-18.17500125000,-0.01600,-0.01400
-18.17000000000,-0.00200,-0.00200
-18.16500125000,-0.02600,-0.02000
-18.16000000000,-0.03000,-0.02400
-18.15500125000,-0.01800,-0.01600
-18.15000000000,-0.02200,-0.02000
-18.14500000000,-0.01600,-0.01200
-18.14000125000,-0.01600,-0.01400
-18.13500000000,-0.00400,-0.00400
-18.13000125000,-0.00200,-0.00200
-18.12500000000,0.01000,0.00800
-18.12000125000,0.01000,0.00800
-18.11500000000,0.02200,0.01800
-18.11000000000,0.02000,0.01600
-18.10500000000,0.01800,0.01400
-18.10000000000,0.01800,0.01400
-18.09499875000,0.01600,0.01600
-18.09000000000,0.01200,0.01200
-18.08499875000,-0.00200,-0.00200
-18.08000000000,-0.01000,-0.00800
-18.07500125000,-0.01000,-0.00800
-18.07000000000,-0.01600,-0.01400
-18.06500000000,-0.02600,-0.02200
-18.06000000000,-0.02600,-0.02200
-18.05500000000,-0.02600,-0.02200
-18.04999875000,-0.02600,-0.02200
-18.04500000000,-0.02600,-0.02200
-18.04000125000,0.01000,0.00600
-18.03500000000,0.02200,0.02000
-18.03000125000,0.02600,0.02200
-18.02500000000,0.01800,0.01400
-18.02000000000,0.02400,0.02200
-18.01500000000,0.01400,0.01000
-18.01000000000,0.01200,0.01000
-18.00499875000,0.00,-0.00200
-18.00000000000,-0.00800,-0.00800
-17.99499875000,-0.01200,-0.01000
-17.99000000000,-0.01600,-0.01400
-17.98499875000,-0.02600,-0.02200
-17.98000000000,-0.02800,-0.02400
-17.97500000000,-0.02000,-0.01600
-17.96999875000,-0.02000,-0.01400
-17.96500000000,-0.01600,-0.01400
-17.95999875000,-0.01200,-0.01000
-17.95500000000,-0.00800,-0.00800
-17.94999875000,0.01000,0.00800
-17.94500000000,0.00400,0.00400
-17.94000000000,0.01600,0.01400
-17.93500000000,0.02400,0.02000
-17.93000000000,0.02200,0.02000
-17.92499875000,0.02000,0.01600
-17.92000000000,0.02000,0.01800
-17.91499875000,0.01000,0.00600
-17.91000000000,0.00600,0.00400
-17.90499875000,0.00200,0.00
-17.90000000000,-0.00800,-0.00600
-17.89500000000,-0.01200,-0.01200
-17.89000125000,-0.01800,-0.01400
-17.88500000000,-0.02400,-0.02200
-17.88000125000,-0.02600,-0.02200
-17.87500250000,-0.02000,-0.01800
-17.87000125000,-0.02400,-0.02400
-17.86500125000,-0.01600,-0.01400
-17.86000000000,-0.01000,-0.01000
-17.85500125000,-0.00200,-0.00200
-17.85000000000,-0.00200,-0.00200
-17.84500125000,0.01000,0.00800
-17.84000250000,0.00800,0.00800
-17.83500125000,0.02000,0.01600
-17.83000125000,0.01800,0.01400
-17.82500125000,0.02200,0.01800
-17.82000125000,0.01800,0.01800
-17.81500000000,0.00400,0.00400
-17.81000125000,0.01200,0.00800
-17.80500000000,0.00200,0.00200
-17.80000125000,-0.01200,-0.01000
-17.79500000000,-0.01000,-0.00800
-17.79000125000,-0.02200,-0.01800
-17.78500000000,-0.02800,-0.02200
-17.78000125000,-0.02200,-0.01800
-17.77500125000,-0.02400,-0.02000
-17.77000000000,-0.01600,-0.01400
-17.76500125000,-0.02000,-0.01600
-17.76000000000,-0.00800,-0.00600
-17.75500125000,-0.00600,-0.00600
-17.75000000000,0.00200,0.00
-17.74500125000,0.00800,0.00600
-17.74000125000,0.01400,0.01200
-17.73500000000,0.02400,0.02000
-17.73000125000,0.02200,0.01800
-17.72500000000,0.02000,0.01800
-17.72000125000,0.02200,0.01800
-17.71500000000,0.00800,0.00800
-17.71000125000,0.01000,0.01000
-17.70500000000,-0.00200,-0.00200
-17.70000125000,-0.00800,-0.00800
-17.69500000000,-0.01400,-0.01200
-17.69000000000,-0.02000,-0.01600
-17.68500000000,-0.02800,-0.02400
-17.68000000000,-0.02600,-0.02200
-17.67500125000,-0.02000,-0.01600
-17.67000000000,-0.02200,-0.01600
-17.66500125000,-0.01400,-0.01200
-17.66000000000,-0.02000,-0.01800
-17.65500125000,-0.00600,-0.00600
-17.65000000000,0.00800,0.00600
-17.64500000000,0.00200,0.00200
-17.64000125000,0.01200,0.00800
-17.63500000000,0.02200,0.01800
-17.63000125000,0.02600,0.02000
-17.62500000000,0.02400,0.02000
-17.62000125000,0.02200,0.01600
-17.61500000000,0.02400,0.02000
-17.61000000000,0.01000,0.01000
-17.60500000000,-0.00200,-0.00200
-17.60000000000,-0.00600,-0.00600
-17.59499875000,-0.00600,-0.00600
-17.59000000000,-0.01800,-0.01600
-17.58499875000,-0.02600,-0.02000
-17.58000000000,-0.02800,-0.02400
-17.57500125000,-0.02400,-0.02000
-17.57000000000,-0.02400,-0.02200
-17.56500000000,-0.01200,-0.01200
-17.56000000000,-0.01200,-0.01200
-17.55500000000,-0.01200,-0.01200
-17.54999875000,-0.01200,-0.01200
-17.54500000000,-0.01200,-0.01200
-17.54000125000,0.01800,0.01400
-17.53500000000,0.02200,0.01800
-17.53000125000,0.00800,0.00400
-17.52500000000,0.00200,0.00200
-17.52000000000,-0.00400,-0.00200
-17.51500000000,-0.01000,-0.00800
-17.51000000000,-0.01600,-0.01400
-17.50499875000,-0.02600,-0.02200
-17.50000000000,-0.03800,-0.03400
-17.49499875000,-0.03000,-0.02600
-17.49000000000,-0.02000,-0.01800
-17.48499875000,-0.02000,-0.01800
-17.48000000000,-0.01400,-0.01400
-17.47500000000,-0.01200,-0.01000
-17.46999875000,0.00200,0.00200
-17.46500000000,0.00600,0.00200
-17.45999875000,0.01400,0.01000
-17.45500000000,0.02000,0.01600
-17.44999875000,0.02000,0.01800
-17.44500000000,0.02200,0.01800
-17.44000000000,0.01800,0.01600
-17.43500000000,0.01200,0.00800
-17.43000000000,0.00800,0.00600
-17.42499875000,-0.00400,-0.00200
-17.42000000000,-0.01200,-0.01000
-17.41499875000,-0.01400,-0.01200
-17.41000000000,-0.01400,-0.01200
-17.40499875000,-0.02200,-0.01800
-17.40000000000,-0.02800,-0.02200
-17.39500000000,-0.02600,-0.02200
-17.39000125000,-0.01800,-0.01400
-17.38500000000,-0.01400,-0.01400
-17.38000125000,-0.02600,-0.02000
-17.37500250000,-0.00200,-0.00200
-17.37000125000,0.00,0.00
-17.36500125000,0.00600,0.00600
-17.36000000000,0.01200,0.01000
-17.35500125000,0.02600,0.02200
-17.35000000000,0.02200,0.01800
-17.34500125000,0.02200,0.02000
-17.34000250000,0.01800,0.01400
-17.33500125000,0.01200,0.01000
-17.33000125000,0.01000,0.00800
-17.32500125000,-0.00200,-0.00200
-17.32000125000,-0.00600,-0.00600
-17.31500000000,-0.01400,-0.01200
-17.31000125000,-0.02000,-0.01800
-17.30500000000,-0.02800,-0.02200
-17.30000125000,-0.02400,-0.02000
-17.29500000000,-0.02600,-0.02200
-17.29000125000,-0.02000,-0.02000
-17.28500000000,-0.01000,-0.01000
-17.28000125000,-0.01800,-0.01600
-17.27500125000,-0.00200,-0.00200
-17.27000000000,0.00200,0.00
-17.26500125000,0.00400,0.00200
-17.26000000000,0.01200,0.00800
-17.25500125000,0.02600,0.02000
-17.25000000000,0.02000,0.01600
-17.24500125000,0.02000,0.01600
-17.24000125000,0.01800,0.01600
-17.23500000000,0.00800,0.00600
-17.23000125000,0.01200,0.01000
-17.22500000000,0.00,0.00
-17.22000125000,-0.01200,-0.00800
-17.21500000000,-0.01200,-0.01000
-17.21000125000,-0.01600,-0.01200
-17.20500000000,-0.01800,-0.01600
-17.20000125000,-0.02400,-0.01800
-17.19500000000,-0.02200,-0.02000
-17.19000000000,-0.02200,-0.01800
-17.18500000000,-0.01800,-0.01600
-17.18000000000,-0.01000,-0.01000
-17.17500125000,-0.00600,-0.00600
-17.17000000000,0.00600,0.00600
-17.16500125000,0.01200,0.01000
-17.16000000000,0.01400,0.01000
-17.15500125000,0.02200,0.02000
-17.15000000000,0.02400,0.02200
-17.14500000000,0.02400,0.02200
-17.14000125000,0.01400,0.01000
-17.13500000000,0.01200,0.01000
-17.13000125000,0.00600,0.00400
-17.12500000000,-0.00200,-0.00200
-17.12000125000,-0.00600,-0.00400
-17.11500000000,-0.01600,-0.01200
-17.11000000000,-0.01600,-0.01400
-17.10500000000,-0.02800,-0.02400
-17.10000000000,-0.01800,-0.01800
-17.09499875000,-0.02400,-0.02000
-17.09000000000,-0.01600,-0.01400
-17.08499875000,-0.00800,-0.00600
-17.08000000000,-0.00400,-0.00600
-17.07500125000,-0.00800,-0.00600
-17.07000000000,0.00400,0.00200
-17.06500000000,0.01000,0.00800
-17.06000000000,0.01000,0.00800
-17.05500000000,0.01000,0.00800
-17.04999875000,0.01000,0.00800
-17.04500000000,0.01000,0.00800
-17.04000125000,-0.01000,-0.00800
-17.03500000000,-0.01000,-0.00600
-17.03000125000,-0.02000,-0.01800
-17.02500000000,-0.03800,-0.03200
-17.02000000000,-0.02400,-0.02000
-17.01500000000,-0.02000,-0.01800
-17.01000000000,-0.02200,-0.01600
-17.00499875000,-0.02200,-0.02000
-17.00000000000,-0.01600,-0.01200
-16.99499875000,0.00,-0.00200
-16.99000000000,0.00200,0.00200
-16.98499875000,0.01400,0.01200
-16.98000000000,0.01400,0.01200
-16.97500000000,0.02400,0.02200
-16.96999875000,0.02200,0.01800
-16.96500000000,0.01200,0.00800
-16.95999875000,0.01600,0.01200
-16.95500000000,0.01000,0.01000
-16.94999875000,0.00,0.00
-16.94500000000,0.00,0.00
-16.94000000000,-0.01200,-0.00800
-16.93500000000,-0.01400,-0.01000
-16.93000000000,-0.01800,-0.01400
-16.92499875000,-0.02800,-0.02200
-16.92000000000,-0.03200,-0.02600
-16.91499875000,-0.02800,-0.02200
-16.91000000000,-0.02000,-0.01600
-16.90499875000,-0.01200,-0.01000
-16.90000000000,-0.01000,-0.00800
-16.89500000000,-0.00600,-0.00400
-16.89000125000,0.00400,0.00200
-16.88500000000,0.01800,0.01400
-16.88000125000,0.02400,0.01600
-16.87500250000,0.02200,0.01800
-16.87000125000,0.02200,0.01800
-16.86500125000,0.03200,0.02600
-16.86000000000,0.00600,0.00400
-16.85500125000,0.01200,0.00800
-16.85000000000,0.01400,0.01200
-16.84500125000,0.00200,0.00400
-16.84000250000,-0.01400,-0.01200
-16.83500125000,-0.01600,-0.01200
-16.83000125000,-0.02400,-0.02000
-16.82500125000,-0.02400,-0.02000
-16.82000125000,-0.02400,-0.02000
-16.81500000000,-0.02200,-0.01800
-16.81000125000,-0.01200,-0.01000
-16.80500000000,-0.01400,-0.01000
-16.80000125000,-0.01200,-0.01000
-16.79500000000,-0.00600,-0.00400
-16.79000125000,0.00600,0.00400
-16.78500000000,0.01200,0.01000
-16.78000125000,0.02000,0.01200
-16.77500125000,0.02600,0.02200
-16.77000000000,0.01600,0.01200
-16.76500125000,0.01600,0.01400
-16.76000000000,0.01600,0.01400
-16.75500125000,0.01200,0.00800
-16.75000000000,0.00800,0.00600
-16.74500125000,-0.00200,-0.00200
-16.74000125000,-0.01800,-0.01200
-16.73500000000,-0.01600,-0.01200
-16.73000125000,-0.02000,-0.01400
-16.72500000000,-0.02800,-0.02400
-16.72000125000,-0.02400,-0.01800
-16.71500000000,-0.02200,-0.01800
-16.71000125000,-0.02000,-0.01800
-16.70500000000,-0.01000,-0.00800
-16.70000125000,-0.01600,-0.01400
-16.69500000000,-0.00200,-0.00200
-16.69000000000,-0.00800,-0.00800
-16.68500000000,0.01000,0.00600
-16.68000000000,0.01200,0.01200
-16.67500125000,0.02800,0.02200
-16.67000000000,0.02000,0.01800
-16.66500125000,0.02800,0.02400
-16.66000000000,0.01200,0.01000
-16.65500125000,0.00800,0.00600
-16.65000000000,0.00600,0.00400
-16.64500000000,-0.00200,-0.00200
-16.64000125000,-0.01000,-0.00800
-16.63500000000,-0.01400,-0.01200
-16.63000125000,-0.02200,-0.01800
-16.62500000000,-0.02200,-0.01800
-16.62000125000,-0.02200,-0.01800
-16.61500000000,-0.02200,-0.01800
-16.61000000000,-0.02000,-0.01800
-16.60500000000,-0.01000,-0.00800
-16.60000000000,-0.01200,-0.01000
-16.59499875000,-0.00600,-0.00400
-16.59000000000,0.00400,0.00
-16.58499875000,0.01400,0.01200
-16.58000000000,0.01400,0.01000
-16.57500125000,0.02200,0.01600
-16.57000000000,0.02200,0.01800
-16.56500000000,0.01800,0.01400
-16.56000000000,0.01800,0.01400
-16.55500000000,0.01800,0.01400
-16.54999875000,0.01800,0.01400
-16.54500000000,0.01800,0.01400
-16.54000125000,-0.02400,-0.02200
-16.53500000000,-0.02000,-0.01600
-16.53000125000,-0.01600,-0.01200
-16.52500000000,-0.01200,-0.01000
-16.52000000000,-0.00600,-0.00600
-16.51500000000,-0.00600,-0.00600
-16.51000000000,0.00600,0.00400
-16.50499875000,0.00400,0.00400
-16.50000000000,0.01400,0.01200
-16.49499875000,0.02000,0.01600
-16.49000000000,0.01600,0.01200
-16.48499875000,0.01800,0.01400
-16.48000000000,0.01400,0.01000
-16.47500000000,0.01000,0.01000
-16.46999875000,0.00800,0.00800
-16.46500000000,-0.00200,-0.00200
-16.45999875000,-0.01000,-0.00800
-16.45500000000,-0.01600,-0.01400
-16.44999875000,-0.01800,-0.01600
-16.44500000000,-0.02400,-0.02000
-16.44000000000,-0.02600,-0.02200
-16.43500000000,-0.02000,-0.01600
-16.43000000000,-0.01800,-0.01400
-16.42499875000,-0.01800,-0.01600
-16.42000000000,-0.01000,-0.00800
-16.41499875000,-0.00400,-0.00200
-16.41000000000,0.00400,0.00
-16.40499875000,0.00800,0.00400
-16.40000000000,0.01200,0.00800
-16.39500000000,0.02200,0.02000
-16.39000125000,0.02400,0.02200
-16.38500000000,0.01800,0.01400
-16.38000125000,0.01600,0.01400
-16.37500250000,0.01200,0.00800
-16.37000125000,0.00200,0.00200
-16.36500125000,-0.00600,-0.00400
-16.36000000000,-0.01000,-0.00600
-16.35500125000,-0.01200,-0.01000
-16.35000000000,-0.01600,-0.01400
-16.34500125000,-0.02400,-0.02200
-16.34000250000,-0.02600,-0.02200
-16.33500125000,-0.02000,-0.01600
-16.33000125000,-0.02000,-0.01400
-16.32500125000,-0.01600,-0.01200
-16.32000125000,-0.00600,-0.00600
-16.31500000000,-0.00600,-0.00600
-16.31000125000,0.00400,0.00400
-16.30500000000,0.00400,0.00400
-16.30000125000,0.01800,0.01600
-16.29500000000,0.01800,0.01600
-16.29000125000,0.01400,0.01000
-16.28500000000,0.02800,0.02400
-16.28000125000,0.01600,0.02000
-16.27500125000,0.01400,0.01000
-16.27000000000,0.00800,0.00400
-16.26500125000,-0.00200,-0.00200
-16.26000000000,-0.01000,-0.01000
-16.25500125000,-0.01000,-0.00800
-16.25000000000,-0.02000,-0.01600
-16.24500125000,-0.01800,-0.01600
-16.24000125000,-0.02600,-0.02200
-16.23500000000,-0.03200,-0.02600
-16.23000125000,-0.01200,-0.01000
-16.22500000000,-0.01800,-0.01400
-16.22000125000,-0.00800,-0.00800
-16.21500000000,-0.00200,-0.00200
-16.21000125000,-0.00200,-0.00200
-16.20500000000,0.01400,0.01200
